,greek_id,greek_word,gloss,sent_id,gorgias
777,101679477,καὶ,and,31,
778,101679478,πιστεύων,trusting,31,
779,101679479,Μέλητός,Meletus,31,
780,101679480,με,me,31,
781,101679481,ἐγράψατο,indicted,31,
782,101679482,τὴν,the,31,
783,101679483,γραφὴν,indictment,31,
784,101679484,ταύτην,this,31,
785,101679485,.,.,31,
786,101679486,εἶεν,Let him be,32,
787,101679487,.,.,32,
788,101679488,τί,what,33,
789,101679489,δὴ,then,33,
790,101679490,λέγοντες,saying,33,
791,101679491,διέβαλλον,were slandered,33,
792,101679492,οἱ,the,33,
793,101679493,διαβάλλοντες,slandering,33,
794,101679494,;,;,33,
795,101679495,ὥσπερ,just as,34,
796,101679496,οὖν,therefore,34,
797,101679497,κατηγόρων,accusing,34,
798,101679498,τὴν,the,34,
799,101679499,ἀντωμοσίαν,oath,34,
800,101679500,δεῖ,it is necessary,34,
801,101679501,ἀναγνῶναι,to read aloud,34,
802,101679502,αὐτῶν,their,34,
803,101679503,.,.,34,
804,101679504,,,35,
805,101679505,Σωκράτης,Socrates,35,
806,101679506,ἀδικεῖ,does injustice,35,
807,101679507,καὶ,and,35,
808,101679508,περιεργάζεται,is busy investigating,35,
809,101679509,ζητῶν,seeking,35,
810,101679510,τά,the,35,
811,101679511,τε,and,35,
812,101679512,ὑπὸ,under,35,
813,101679513,γῆς,earth,35,
814,101679514,καὶ,and,35,
815,101679515,οὐράνια,heavenly,35,
816,101679516,καὶ,and,35,
817,101679517,τὸν,the,35,
818,101679518,ἥττω,weaker,35,
819,101679519,λόγον,argument,35,
820,101679520,κρείττω,stronger,35,
821,101679521,ποιῶν,making,35,
822,101679522,καὶ,and,35,
823,101679523,ἄλλους,others,35,
824,101679524,τα-,the,35,
825,101679525,ταὐτὰ,these,35,
826,101679526,ταῦτα,these,35,
827,101679527,διδάσκων,teaching,35,
828,101679528,,,35,
829,101679529,.,.,35,
830,101679530,τοιαύτη,such,36,
831,101679531,τίς,some,36,
832,101679532,ἐστιν,is,36,
833,101679533,.,.,36,
834,101679534,ταῦτα,these things,37,
835,101679535,γὰρ,for,37,
836,101679536,ἑωρᾶτε,you have seen,37,
837,101679537,καὶ,and,37,
838,101679538,αὐτοὶ,you,37,
839,101679539,ἐν,in,37,
840,101679540,τῇ,the,37,
841,101679541,Ἀριστοφάνους,Aristophanes',37,
842,101679542,κωμῳδίᾳ,comedy,37,
843,101679543,",",",",37,
844,101679544,Σωκράτη,Socrates,37,
845,101679545,τινὰ,a certain,37,
846,101679546,ἐκεῖ,there,37,
847,101679547,περιφερόμενον,going around,37,
848,101679548,",",",",37,
849,101679549,φάσκοντά,claiming,37,
850,101679550,τε,and,37,
851,101679551,ἀεροβατεῖν,to walk on air,37,
852,101679552,καὶ,and,37,
853,101679553,ἄλλην,other,37,
854,101679554,πολλὴν,much,37,
855,101679555,φλυαρίαν,nonsense,37,
856,101679556,φλυαροῦντα,babbling,37,
857,101679557,",",",",37,
858,101679558,ὧν,of which,37,
859,101679559,ἐγὼ,I,37,
860,101679560,οὐδὲν,nothing,37,
861,101679561,οὔ,not,37,
862,101679562,-τε,neither,37,
863,101679563,μέγα,great,37,
864,101679564,οὔ,not,37,
865,101679565,-τε,or,37,
866,101679566,μικρὸν,small,37,
867,101679567,πέρι,about,37,
868,101679568,ἐπαΐω,praise,37,
869,101679569,.,.,37,
870,101679570,καὶ,and,38,
871,101679571,οὐχ,not,38,
872,101679572,ὡς,as,38,
873,101679573,ἀτιμάζων,disparaging,38,
874,101679574,λέγω,I say,38,
875,101679575,τὴν,the,38,
876,101679576,τοιαύτην,such,38,
877,101679577,ἐπιστήμην,knowledge,38,
878,101679578,",",",",38,
879,101679579,εἴ,if,38,
880,101679580,τις,someone,38,
881,101679581,περὶ,about,38,
882,101679582,τῶν,of the,38,
883,101679583,τοιούτων,such,38,
884,101679584,σοφός,wise,38,
885,101679585,ἐστιν,is,38,
886,101679586,—,—,38,
887,101679587,μή,not,38,
888,101679588,πως,perhaps,38,
889,101679589,ἐγὼ,I,38,
890,101679590,ὑπὸ,by,38,
891,101679591,Μελήτου,of Meletus,38,
892,101679592,τοσαύτας,so many,38,
893,101679593,δίκας,trials,38,
894,101679594,φεύγοιμι,I might flee,38,
895,101679595,—,—,38,
896,101679596,ἀλλὰ,but,38,
897,101679597,γὰρ,for,38,
898,101679598,ἐμοὶ,to me,38,
899,101679599,τούτων,of these,38,
900,101679600,",",",",38,
901,101679601,ὦ,O,38,
902,101679602,ἄνδρες,men,38,
903,101679603,Ἀθηναῖοι,Athenians,38,
904,101679604,",",",",38,
905,101679605,οὐδὲν,nothing,38,
906,101679606,μέτεστιν,there is to,38,
907,101679607,.,.,38,
908,101679608,μάρτυρας,witnesses,39,
909,101679609,δὲ,but,39,
910,101679610,αὖ,for myself,39,
911,101679611,ὑμῶν,of you,39,
912,101679612,τοὺς,the,39,
913,101679613,πολλοὺς,many,39,
914,101679614,παρέχομαι,I provide,39,
915,101679615,",",",",39,
916,101679616,καὶ,and,39,
917,101679617,ἀξιῶ,I consider worthy,39,
918,101679618,ὑμᾶς,you,39,
919,101679619,ἀλλήλους,each other,39,
920,101679620,διδάσκειν,to teach,39,
921,101679621,τε,and,39,
922,101679622,καὶ,and,39,
923,101679623,φράζειν,to report,39,
924,101679624,",",",",39,
925,101679625,ὅσοι,as many as,39,
926,101679626,ἐμοῦ,of me,39,
927,101679627,πώποτε,ever,39,
928,101679628,ἀκηκόατε,you have heard,39,
929,101679629,διαλεγομένου,of conversing,39,
930,101679630,—,—,39,
931,101679631,πολλοὶ,many,39,
932,101679632,δὲ,but,39,
933,101679633,ὑμῶν,of you,39,
934,101679634,οἱ,those,39,
935,101679635,τοιοῦτοί,such,39,
936,101679636,εἰσιν,are,39,
937,101679637,—,—,39,
938,101679638,φράζετε,report,39,
939,101679639,οὖν,then,39,
940,101679640,ἀλλήλοις,to one another,39,
941,101679641,εἰ,if,39,
942,101679642,πώποτε,ever,39,
943,101679643,ἢ,or,39,
944,101679644,μικρὸν,little,39,
945,101679645,ἢ,or,39,
946,101679646,μέγα,much,39,
947,101679647,ἤκουσέ,heard,39,
948,101679648,τις,someone,39,
949,101679649,ὑμῶν,your,39,
950,101679650,ἐμοῦ,of me,39,
951,101679651,περὶ,about,39,
952,101679652,τῶν,of the,39,
953,101679653,τοιούτων,such,39,
954,101679654,διαλεγομένου,of conversing,39,
955,101679655,",",",",39,
956,101679656,καὶ,and,39,
957,101679657,ἐκ,from,39,
958,101679658,τούτου,this,39,
959,101679659,γνώσεσθε,you will know,39,
960,101679660,ὅτι,that,39,
961,101679661,τοιαῦτ’,such,39,
962,101679662,ἐστὶ,are,39,
963,101679663,καὶ,and,39,
964,101679664,τα-,the,39,
965,101679665,τἆλλα,other things,39,
966,101679666,περὶ,about,39,
967,101679667,ἐμοῦ,of me,39,
968,101679668,ἃ,what,39,
969,101679669,οἱ,the,39,
970,101679670,πολλοὶ,many,39,
971,101679671,λέγουσιν,say,39,
972,101679672,.,.,39,
973,101679673,ἀλλὰ,but,40,
974,101679674,γὰρ,for,40,
975,101679675,οὔ,not,40,
976,101679676,-τε,,40,
977,101679677,τούτων,of these,40,
978,101679678,οὐδέν,nothing,40,
979,101679679,ἐστιν,is,40,
980,101679680,",",",",40,
981,101679681,οὐ,not,40,
982,101679682,-δέ,but,40,
983,101679683,γ’,indeed,40,
984,101679684,εἴ,indeed,40,
985,101679685,τινος,someone,40,
986,101679686,ἀκηκόατε,you have heard,40,
987,101679687,ὡς,that,40,
988,101679688,ἐγὼ,I,40,
989,101679689,παιδεύειν,to educate,40,
990,101679690,ἐπιχειρῶ,attempt,40,
991,101679691,ἀνθρώπους,men,40,
992,101679692,καὶ,and,40,
993,101679693,χρήματα,money,40,
994,101679694,πράττομαι,gain,40,
995,101679695,",",",",40,
996,101679696,οὐ,not,40,
997,101679697,-δὲ,not,40,
998,101679698,τοῦτο,this,40,
999,101679699,ἀληθές,true,40,
1000,101679700,.,.,40,
1001,101679701,ἐπεὶ,since,41,
1002,101679702,καὶ,and,41,
1003,101679703,τοῦτό,this,41,
1004,101679704,γέ,indeed,41,
1005,101679705,μοι,me,41,
1006,101679706,δοκεῖ,seems,41,
1007,101679707,καλὸν,noble,41,
1008,101679708,εἶναι,to be,41,
1009,101679709,",",",",41,
1010,101679710,εἴ,if,41,
1011,101679711,τις,if anyone,41,
1012,101679712,οἷός,able,41,
1013,101679713,τ’,and,41,
1014,101679714,εἴη,were,41,
1015,101679715,παιδεύειν,to educate,41,
1016,101679716,ἀνθρώπους,people,41,
1017,101679717,ὥσπερ,just as,41,
1018,101679718,,,41,Gorgias
1019,101679719,τε,and,41,
1020,101679720,ὁ,the,41,
1021,101679721,Λεοντῖνος,of Leontium,41,
1022,101679722,καὶ,and,41,
1023,101679723,Πρόδικος,Prodicus,41,
1024,101679724,ὁ,the,41,
1025,101679725,Κεῖος,of Ceos,41,
1026,101679726,καὶ,and,41,
1027,101679727,Ἱππίας,Hippias,41,
1028,101679728,ὁ,the,41,
1029,101679729,Ἠλεῖος,the Heliopolitan,41,
1030,101679730,.,.,41,
1031,101679731,τούτων,these,42,
1032,101679732,γὰρ,for,42,
1033,101679733,ἕκαστος,each,42,
1034,101679734,",",",",42,
1035,101679735,ὦ,oh,42,
1036,101679736,ἄνδρες,men,42,
1037,101679737,",",",",42,
1038,101679738,οἷός,such,42,
1039,101679739,τ',and,42,
1040,101679740,ἐστὶν,is,42,
1041,101679741,ἰὼν,going,42,
1042,101679742,εἰς,into,42,
1043,101679743,ἑκάστην,every,42,
1044,101679744,τῶν,of the,42,
1045,101679745,πόλεων,cities,42,
1046,101679746,τοὺς,the,42,
1047,101679747,νέους,young,42,
1048,101679748,—,—,42,
1049,101679749,οἷς,whom,42,
1050,101679750,ἔξεστι,it is possible,42,
1051,101679751,τῶν,of the,42,
1052,101679752,ἑαυτῶν,their own,42,
1053,101679753,πολιτῶν,citizens',42,
1054,101679754,προῖκα,freely,42,
1055,101679755,συνεῖναι,to have sex with,42,
1056,101679756,ᾧ,whom,42,
1057,101679757,ἂν,if,42,
1058,101679758,βούλωνται,wish,42,
1059,101679759,—,—,42,
1060,101679760,τούτους,these,42,
1061,101679761,πείθουσι,persuade,42,
1062,101679762,τὰς,the,42,
1063,101679763,ἐκείνων,their,42,
1064,101679764,συνουσίας,associations,42,
1065,101679765,ἀπολιπόντας,abandoning,42,
1066,101679766,σφίσιν,them,42,
1067,101679767,συνεῖναι,to associate,42,
1068,101679768,χρήματα,money,42,
1069,101679769,διδόντας,giving,42,
1070,101679770,καὶ,and,42,
1071,101679771,χάριν,gratitude,42,
1072,101679772,προσειδέναι,to look for,42,
1073,101679773,.,.,42,
1074,101679774,ἐπεὶ,since,43,
1075,101679775,καὶ,also,43,
1076,101679776,ἄλλος,another,43,
1077,101679777,ἀνήρ,man,43,
1078,101679778,ἐστι,is,43,
1079,101679779,Πάριος,a Parian,43,
1080,101679780,ἐνθάδε,here,43,
1081,101679781,σοφὸς,wise,43,
1082,101679782,ὃν,who,43,
1083,101679783,ἐγὼ,I,43,
1084,101679784,ᾐσθόμην,had heard,43,
1085,101679785,ἐπιδημοῦντα,staying,43,
1086,101679786,.,.,43,
1087,101679787,ἔτυχον,I met,44,
1088,101679788,γὰρ,for,44,
1089,101679789,προσελθὼν,having approached,44,
1090,101679790,ἀνδρὶ,man,44,
1091,101679791,ὃς,who,44,
1092,101679792,τετέλεκε,has earned,44,
1093,101679793,χρήματα,money,44,
1094,101679794,σοφισταῖς,to sophists,44,
1095,101679795,πλείω,more,44,
1096,101679796,ἢ,than,44,
1097,101679797,σύμπαντες,all,44,
1098,101679798,οἱ,the,44,
1099,101679799,ἄλλοι,others,44,
1100,101679800,",",",",44,
1101,101679801,Καλλίᾳ,Callias,44,
1102,101679802,τῷ,son of,44,
1103,101679803,Ἱππονίκου,Hipponicus',44,
1104,101679804,.,.,44,
1105,101679805,τοῦτον,this,45,
1106,101679806,οὖν,therefore,45,
1107,101679807,ἀνηρόμην,I asked,45,
1108,101679808,—,—,45,
1109,101679809,ἐστὸν,let it be,45,
1110,101679810,γὰρ,for,45,
1111,101679811,αὐτῷ,him,45,
1112,101679812,δύο,two,45,
1113,101679813,ὑεῖ,sons,45,
1114,101679814,—,—,45,
1115,101679815,,,45,
1116,101679816,ὦ,O,45,
1117,101679817,Καλλία,Callias,45,
1118,101679818,",",",",45,
1119,101679819, , ,45,
1120,101679820,ἦν,said,45,
1121,101679821,δ’,and,45,
1122,101679822,ἐγώ,I,45,
1123,101679823,",",",",45,
1124,101679824,,,45,
1125,101679825,εἰ,if,45,
1126,101679826,μέν,indeed,45,
1127,101679827,σου,your,45,
1128,101679828,τὼ,the,45,
1129,101679829,ὑεῖ,son,45,
1130,101679830,πώλω,colt,45,
1131,101679831,ἢ,or,45,
1132,101679832,μόσχω,calf,45,
1133,101679833,ἐγενέσθην,became,45,
1134,101679834,",",",",45,
1135,101679835,εἴχομεν,we would have,45,
1136,101679836,ἂν,would,45,
1137,101679837,αὐτοῖν,them,45,
1138,101679838,ἐπιστάτην,supervisor,45,
1139,101679839,λαβεῖν,to take,45,
1140,101679840,καὶ,and,45,
1141,101679841,μισθώσασθαι,to hire,45,
1142,101679842,ὃς,who,45,
1143,101679843,ἔμελλεν,was about to,45,
1144,101679844,αὐτὼ,him,45,
1145,101679845,καλώ,fine,45,
1146,101679846,τε,and,45,
1147,101679847,κα-,and,45,
1148,101679848,κἀγαθὼ,good,45,
1149,101679849,ποιήσειν,to make,45,
1150,101679850,τὴν,the,45,
1151,101679851,προσήκουσαν,appropriate,45,
1152,101679852,ἀρετήν,virtue,45,
1153,101679853,",",",",45,
1154,101679854,ἦν,were,45,
1155,101679855,δ’,and,45,
1156,101679856,ἂν,would,45,
1157,101679857,οὗτος,he,45,
1158,101679858,ἢ,is,45,
1159,101679859,τῶν,of the,45,
1160,101679860,ἱππικῶν,horse-breeding,45,
1161,101679861,τις,someone,45,
1162,101679862,ἢ,or,45,
1163,101679863,τῶν,of the,45,
1164,101679864,γεωργικῶν,agricultural,45,
1165,101679865,.,.,45,
1166,101679866,νῦν,now,46,
1167,101679867,δ’,but,46,
1168,101679868,ἐπειδὴ,now that,46,
1169,101679869,ἀνθρώπω,to a man,46,
1170,101679870,ἐστόν,is,46,
1171,101679871,",",",",46,
1172,101679872,τίνα,which,46,
1173,101679873,αὐτοῖν,them,46,
1174,101679874,ἐν,in,46,
1175,101679875,νῷ,mind,46,
1176,101679876,ἔχεις,have,46,
1177,101679877,ἐπιστάτην,overseer,46,
1178,101679878,λαβεῖν,to take,46,
1179,101679879,;,;,46,
1180,101679880,τίς,who,47,
1181,101679881,τῆς,the,47,
1182,101679882,τοιαύτης,such,47,
1183,101679883,ἀρετῆς,virtue,47,
1184,101679884,",",",",47,
1185,101679885,τῆς,the,47,
1186,101679886,ἀνθρωπίνης,human,47,
1187,101679887,τε,and,47,
1188,101679888,καὶ,and,47,
1189,101679889,πολιτικῆς,political,47,
1190,101679890,",",",",47,
1191,101679891,ἐπιστήμων,knowing,47,
1192,101679892,ἐστίν,is,47,
1193,101679893,;,?,47,
1194,101679894,οἶμαι,I think,48,
1195,101679895,γάρ,for,48,
1196,101679896,σε,you,48,
1197,101679897,ἐσκέφθαι,to have considered,48,
1198,101679898,διὰ,through,48,
1199,101679899,τὴν,the,48,
1200,101679900,τῶν,of the,48,
1201,101679901,ὑέων,of sons,48,
1202,101679902,κτῆσιν,acquisition,48,
1203,101679903,.,.,48,
1204,101679904,ἔστιν,there is,49,
1205,101679905,τις,someone,49,
1206,101679906,",",",",49,
1207,101679907,,,49,
1208,101679908,ἔφην,I said,49,
1209,101679909,ἐγώ,I,49,
1210,101679910,",",",",49,
1211,101679911,,,49,
1212,101679912,ἢ,or,49,
1213,101679913,οὔ,not,49,
1214,101679914,,,49,
1215,101679915,;,;,49,
1216,101679916,,,50,
1217,101679917,πάνυ,very,50,
1218,101679918,γε,indeed,50,
1219,101679919,",",",",50,
1220,101679920,,,50,
1221,101679921,ἦ,was,50,
1222,101679922,δ’,but,50,
1223,101679923,ὅς,who,50,
1224,101679924,.,.,50,
1225,101679925,,,51,
1226,101679926,τίς,who,51,
1227,101679927,",",",",51,
1228,101679928,,,51,
1229,101679929,ἦν,was,51,
1230,101679930,δ’,but,51,
1231,101679931,ἐγώ,I,51,
1232,101679932,",",",",51,
1233,101679933,,,51,
1234,101679934,καὶ,and,51,
1235,101679935,ποδαπός,of what sort,51,
1236,101679936,",",",",51,
1237,101679937,καὶ,and,51,
1238,101679938,πόσου,how much,51,
1239,101679939,διδάσκει,teaches,51,
1240,101679940,,,51,
1241,101679941,;,;,51,
